ID	Text	Pronoun	Pronoun_offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
development-1905	[CLS] Her friends meet her at the train station and A ##ka ##ash finally breaks down and cries , something which he has not allowed himself to do previously . Van ##i decides to stay . The group spend the week together , during which time they have fun and re - live their college memories . Van ##i tells A ##ka ##ash the truth about her marriage but says that she cannot divorce Ravi because her parents won ' t be able to handle it , especially after her sister el ##oped . [SEP]	her	66:67	Van ##i	57:59	TRUE	A ##ka ##ash	60:63	FALSE	http://en.wikipedia.org/wiki/dummy
development-1906	[CLS] Conflict ##ed , Van ##i chooses to return home and emotionally leaves her friends and A ##ka ##ash behind . A ##ka ##ash decides that he can ' t lose Van ##i once again and the group follows Van ##i to her home . They stay happily with Van ##i ' s parents until Ravi arrives there , too . A ##ka ##ash observes the way Van ##i assumes the role of a sub ##ser ##vie ##nt wife and how she is ill - treated by her husband . [SEP]	she	81:82	A ##ka ##ash	61:64	FALSE	Van ##i	67:69	TRUE	http://en.wikipedia.org/wiki/dummy
development-1907	[CLS] On the way to the airport , Morales had gotten into an accident and was in the hospital in a critical condition . Their son , Benjamin , was also in the car , but was not hurt . E ##tz ##ion ##i called the emergency room phone number , where the doctor said that Morales died instantly , her car shot off the icy road into a tree . [SEP]	her	60:61	E ##tz ##ion ##i	40:44	FALSE	Morales	56:57	TRUE	http://en.wikipedia.org/wiki/dummy
development-1908	[CLS] Translation ##s from the Poetry of Rain ##er Maria R ##il ##ke ; Letters To a Young Poet ; Son ##nets To Or ##phe ##us ; R ##il ##ke On Love and Other Di ##ff ##ic ##ult ##ies ; Du ##ino El ##eg ##ies ; Stories of God . The cover designs feature original paintings by Ba ##ldo ##ck . Weaver , Kathleen , Peruvian Rebel , The World of Ma ##g ##da Portal , With a Selection of Her Poems , Penn State University Press , 2009 . [SEP]	Her	80:81	Kathleen ,	63:65	TRUE	Ma ##g ##da Portal ,	71:76	FALSE	http://en.wikipedia.org/wiki/dummy
development-1909	[CLS] Early influences on Sarah Glass ##cock included her parents , Jean E ##pper ##son Glass ##cock and James Glass ##cock , who were also working journalists on their newspaper , the Alpine Ava ##lanche , and her great aunt , Sal ##lie Glass ##cock , who was the author of two historical works situated in Texas . During her graduate studies at New York University , Glass ##cock studied with Hannah Green , Ali ##x Kate ##s Shu ##lman , and E . L . Doctor ##ow . [SEP]	her	59:60	Glass ##cock	67:69	TRUE	Hannah Green ,	71:74	FALSE	http://en.wikipedia.org/wiki/dummy
development-1910	[CLS] Soon after third child Tan ##cy ' s birth , however , Barbara Henri ##cks ##on was diagnosed with u ##ter ##ine cancer , from which she was expected to die . During her illness , Bill met Nicole ##tte Grant , the daughter of the Jun ##iper Creek prophet Roman Grant , and brought her to his home . Nicole ##tte helped to comfort Barbara while she was sick and care for her children , and it was decided that when Barbara died Nicole ##tte was to marry Bill and raise their children . Barbara , however , recovered from her illness , and instead of abandoning Nicole ##tte , Bill decided to return to the principle of p ##oly ##gam ##y and take her as his second wife . [SEP]	she	68:69	Nicole ##tte	61:63	FALSE	Barbara	66:67	TRUE	http://en.wikipedia.org/wiki/dummy
development-1911	[CLS] She won back - to - back three set ##ters against Victoria A ##zar ##en ##ka and Elena De ##ment ##ie ##va , the latter of whom she beat in the final to win her fifth title of the year . She then entered the China Open in Beijing . In the third round , W ##oz ##nia ##cki faced Petra K ##vi ##tov * , who had routed her at Wimbledon . [SEP]	her	70:71	W ##oz ##nia ##cki	56:60	TRUE	Petra K ##vi ##tov * ,	61:67	FALSE	http://en.wikipedia.org/wiki/dummy
development-1912	[CLS] She is a member of The Clark Sisters , an influential gospel vocal ensemble active since the late 1960s . C ##la ##ck is the leader of the gospel group the Clark Sisters , which included Gospel musicians such as Dr . Karen Clark - Shea ##rd , e ##van ##gelist Do ##rin ##da Clark - Cole and Nurse Jack ##y Clark - Chi ##sh ##olm . She wrote much the music for the group . [SEP]	She	68:69	Karen Clark - Shea ##rd ,	43:49	FALSE	Do ##rin ##da Clark - Cole	52:58	FALSE	http://en.wikipedia.org/wiki/dummy
development-1913	[CLS] Christina Keith was born in T ##hur ##so on 12 January 1889 , the eldest child of Peter Keith and Katie Bruce . One of her brothers was the artist David Barr ##og ##ill Keith ( 1891 - 1979 ) . [SEP]	her	26:27	Christina Keith	1:3	TRUE	Katie Bruce .	21:24	FALSE	http://en.wikipedia.org/wiki/dummy
development-1914	[CLS] Anne is able to convince the grandmother , a h ##y ##po ##cho ##nd ##ria ##c , to leave the house and go to a community picnic , and to let Pauline attend a friend ' s wedding overnight in another town , where she strikes up a romance . Her dream of being published is also finally achieved after she writes a series of short stories based on Avon ##lea inspired by a suggestion from Gilbert . Anne also succeeds in getting the spins ##ter teacher Katherine Brooke to spend a badly - needed summer vacation at Avon ##lea , where she opens up her feelings to Anne . [SEP]	she	103:104	Anne	79:80	FALSE	Katherine Brooke	88:90	TRUE	http://en.wikipedia.org/wiki/dummy
development-1915	[CLS] When Matthew Kane ( Stephan Jenkins ) becomes a successful architect , he leaves his wife of seven years , Laura ( Joyce H ##ys ##er ) , to n ##urt ##ure his new ##found taste for younger and pre ##tti ##er women . Ben ##t on revenge , Laura hire ##s a beautiful con artist named Tuesday ( Ni ##cho ##le Hi ##ltz ) to seduce and emotionally destroy her ex - husband . [SEP]	her	71:72	Laura	50:51	TRUE	Ni ##cho ##le Hi ##ltz )	60:66	FALSE	http://en.wikipedia.org/wiki/dummy
development-1916	[CLS] Little else is known about Will ' s life before W . I . T . C . H . Comics : The series began with Will and her mother moving into the city of Heather ##field on a rainy day . While Susan Van ##dom appeared to be looking on the bright side of things , Will displayed a sour expression of hatred for her new life in said city . [SEP]	her	66:67	Susan Van ##dom	44:47	FALSE	Will	58:59	TRUE	http://en.wikipedia.org/wiki/dummy
development-1917	[CLS] After Lin ##us and Mimi spend time gardening together , Lin ##us invites her to his birthday party which she accepts . Lin ##us keeps hearing Mimi ' s singing voice everywhere he goes and can ' t seem to stop thinking about her . As Lin ##us is writing his guest list for his birthday party , Lucy asks who Mimi is . After Lin ##us tells her , Lucy thinks that it ' s ridiculous that Lin ##us is inviting a girl that he just met and thinks Mimi will not show up , but Lin ##us is positive that she will . [SEP]	her	69:70	Lucy	59:60	TRUE	Mimi	62:63	FALSE	http://en.wikipedia.org/wiki/dummy
development-1918	[CLS] In 150 ##6 , her signature was placed on a document alongside the king ' s regarding an alliance with the Habsburg ##s . On July 23 , 150 ##3 Anne gave birth to a daughter , known as Anna J ##age ##llon ##ica , and on July 1 , 150 ##6 to the long - awaited male heir , the future king Louis II . She enjoyed great popularity , but her pre ##gna ##ncies ruined her health . [SEP]	She	67:68	Anne	31:32	TRUE	Anna J ##age ##llon ##ica ,	40:46	FALSE	http://en.wikipedia.org/wiki/dummy
development-1919	[CLS] Apart from her 1954 appearance on The Morning Show , hosted by Walter C ##ron ##ki ##te , and a performance of her music in 1961 by folks ##inger Susan Reed at the Kaufman ##n Concert Hall in New York , Con ##verse ' s music was not available to the public until it re ##su ##rf ##ace ##d in 2004 . Since the 2009 release of her album , however , Con ##verse ' s life and music have been the subject of news reports around the world . [SEP]	her	68:69	Susan Reed	30:32	FALSE	Con ##verse '	42:45	TRUE	http://en.wikipedia.org/wiki/dummy
development-1920	[CLS] The film follows the four main characters from the TV series . Cheryl catches her husband cheating on her , An ##ou ##k half - accidentally commit ##s art fraud , Claire leaves her fi ##an ##c * at the altar , and Roe ##lie ##n fights with her family because of her pro - environment views . [SEP]	her	19:20	An ##ou ##k	21:24	FALSE	Claire	32:33	FALSE	http://en.wikipedia.org/wiki/dummy
development-1921	[CLS] Ba ##lag ##an de ##ceive ##s and out ##wi ##ts Hugo into helping him or staying out of his way . Kat ##harine Isabelle as Dan ##ni - - a bartender at the hotel . Dan ##ni serves as a source of information . Melanie Papal ##ia as Pi ##ppa - - younger sister of Rosemary ( Ba ##lag ##an ' s deceased fi ##an ##c * e ) , she is determined to find out who killed Rosemary . [SEP]	she	71:72	Pi ##ppa	49:51	TRUE	Rosemary	56:57	FALSE	http://en.wikipedia.org/wiki/dummy
development-1922	[CLS] Following this , the Victoria Women ' s Cricket Association was founded in 1905 and the Australian Women ' s Cricket Association in 1931 . The current competition is run by the Women ' s National Cricket League . The Ladies ' Grammar School and Kind ##er ##garten moved to Al ##bu ##era Street , Battery Point , in 1898 and was run by Nell ##ie Po ##ulet ##t - Harris until her retirement in December 1919 , whilst Lily ' s twin , Violet , went on to become a relatively well - known actress on the Australian theatre circuit , under the stage name Mary Mi ##l ##ward . [SEP]	her	73:74	Lily '	80:82	FALSE	Violet ,	85:87	FALSE	http://en.wikipedia.org/wiki/dummy
development-1923	[CLS] Co ##ps arrested Gore and rescued Martin , who was found in the attic naked , hand ##cu ##ffed , and with electrical cord ##s tied around her legs . On December 7 , 1983 , Gore led police to the remains of three of his six murder victims . These victims were Barbara Ann Bye ##r , H ##sian ##g Huang Ling and her daughter , Ying Hu ##a Ling . [SEP]	her	65:66	Barbara Ann Bye ##r ,	54:59	FALSE	H ##sian ##g Huang Ling	59:64	TRUE	http://en.wikipedia.org/wiki/dummy
development-1924	[CLS] The concept of WA ##S is an adult parallel to the magical Land of Oz , that never existed as a real place . Instead , the novel explores the tragic , but very moving life of ` ` Dorothy G ##ael ' ' in 1800s Kansas , whose traumatic experiences with Aunt Emily and Uncle Henry after her mother ' s death lead her to create an imaginary and ideal ##ized world in her mind based on some of her real - life experiences as a way of cop ##ing with her bleak reality . [SEP]	her	59:60	Dorothy G ##ael '	40:44	TRUE	Aunt Emily	53:55	FALSE	http://en.wikipedia.org/wiki/dummy
development-1925	[CLS] De Havilland mounted a lawsuit in the 1940s , supported by the Screen Actors Guild and was successful , thereby reducing the power of the studios and extending greater creative freedom to the performers . The decision was one of the most significant and far - reaching legal ruling ##s in Hollywood . Her victory won her the respect and admiration of her peers , among them her own sister Joan F ##ontaine who later commented , ` ` Hollywood owes Olivia a great deal ' ' . [SEP]	her	68:69	Joan F ##ontaine	71:74	FALSE	Olivia	82:83	TRUE	http://en.wikipedia.org/wiki/dummy
development-1926	[CLS] However , Phil rejects Shirley so she a ##pol ##og ##ises to Heather , who is staying with Mint ##y , but she refuses to forgive her friend . Heather is upset when she hears Mint ##y plans to marry Sam Mitchell ( Dan ##nie ##lla West ##brook ) , but offers to help buy a ring . However , when Sam reveals she only agreed to marry Mint ##y in order to shut him up , Mint ##y a ##pol ##og ##ises to Heather , and she says when they married it gave her the confidence to stand up for herself . [SEP]	she	64:65	Mint ##y	69:71	FALSE	Heather ,	85:87	FALSE	http://en.wikipedia.org/wiki/dummy
development-1927	[CLS] She once offered Piper some Blue Angels stick ##ers if she could read all of the books that Ms . Mitchell assigned her , and Piper earned the stick ##ers , but needed to read all of the books on a summer reading list Ms . Mitchell assigned her after Piper read all of the other books and earned the stick ##ers . Ms . Gordon , Piper ' s school ##teacher , known for her q ##ua ##vering eyebrow whenever she is near Piper . [SEP]	her	76:77	Gordon ,	66:68	TRUE	Piper '	68:70	FALSE	http://en.wikipedia.org/wiki/dummy
development-1928	[CLS] Steven Pink ##er presents his theory of semantic boots ##tra ##pping , which h ##y ##pot ##hes ##izes that children use the meaning of words to start to learn the syntax of their language . G ##le ##it ##man ( 1990 ) counters Pink ##er ' s ideas by assert ##ing that context is insufficient to supply word meaning , as a single context can allow for multiple interpretations of an uttered sentence . She explains that simply observing objects and events in the world does not provide sufficient information to in ##fer the meanings of words and sentences . [SEP]	She	75:76	G ##le ##it ##man	36:40	TRUE	Pink ##er '	44:47	FALSE	http://en.wikipedia.org/wiki/dummy
development-1929	[CLS] Sal C ##in ##que ##mani of S ##lant Magazine noted that the song ` ` is structured in Mo ##ris ##sett ##e ' s distinct list ##y lyrical fashion , ' ' citing the line ` ` Do you have a big intellectual capacity but know that is does not e ##qua ##te wisdom ? ' ' as an example . For Nikki T ##rant ##er of Pop ##M ##att ##ers , the song ` ` details exactly what Alan ##is is looking for in her perfect guy . [SEP]	her	86:87	Nikki T ##rant ##er	63:67	FALSE	Alan ##is	80:82	TRUE	http://en.wikipedia.org/wiki/dummy
development-1930	[CLS] She appeared on Blue Peter doing an impression of Esther Ra ##nt ##zen ; she also appeared in other CB ##BC programmes and was a backing singer on Chris Jarvis ' s 1997 charity single Glass ##es . She was then on TV screens in 1998 in Kay Mel ##lor ' s comedy drama about women ' s football , Playing the Field . Stephenson also appeared in the last two episodes of ITV ##1 ' s adaptation of Catherine Cook ##son ' s A Dinner of Herb ##s in which she played the adult Kate Roy ##stan who falls in love with the son of the woman who murdered her grandfather . [SEP]	she	92:93	Stephenson	65:66	TRUE	Catherine Cook ##son	80:83	FALSE	http://en.wikipedia.org/wiki/dummy
